Land use,Scenario,Direction,Gen,Rep,X,Y,Proportion,Male
NLU,C85,WE,2,5,229792,5142218,0.05254,1
NLU,C85,WE,2,5,216319,5134075,0,1
NLU,C85,WE,2,6,221718,5135037,0,0
NLU,C85,WE,2,6,215791,5135219,0,0
NLU,C85,WE,2,6,217313,5132559,0,1
NLU,C85,WE,2,6,248595,5136189,0.4717,1
NLU,C85,WE,2,6,213962,5134386,0,1
NLU,C85,WE,2,6,226763,5136814,0,1
NLU,C85,WE,2,6,223878,5135305,0,1
NLU,C85,WE,2,6,233247,5118658,0.1296,1
NLU,C85,WE,2,7,222189,5126717,0,0
NLU,C85,WE,2,7,215195,5130029,0,0
NLU,C85,WE,2,7,214698,5131286,0,0
NLU,C85,WE,2,7,236918,5115363,0.2114,0
NLU,C85,WE,2,7,259766,5131844,0.7208,0
NLU,C85,WE,2,7,216230,5129230,0,0
NLU,C85,WE,2,7,214285,5134105,0,0
NLU,C85,WE,2,7,237489,5116639,0.2241,1
NLU,C85,WE,2,7,215117,5132373,0,1
NLU,C85,WE,2,8,225195,5135452,0,0
NLU,C85,WE,2,8,218024,5135130,0,0
NLU,C85,WE,2,8,218829,5138735,0,0
NLU,C85,WE,2,8,225841,5148580,0,1
NLU,C85,WE,2,8,215064,5133811,0,1
NLU,C85,WE,2,8,236299,5151317,0.1976,1
NLU,C85,WE,2,8,215583,5137948,0,1
NLU,C85,WE,2,8,229974,5145313,0.0566,1
NLU,C85,WE,2,9,220650,5140114,0,0
NLU,C85,WE,2,9,217564,5138299,0,0
NLU,C85,WE,2,9,220838,5141160,0,0
NLU,C85,WE,2,9,222266,5126830,0,0
NLU,C85,WE,2,9,217692,5123519,0,0
NLU,C85,WE,2,9,217101,5134395,0,0
NLU,C85,WE,2,9,221786,5128538,0,0
NLU,C85,WE,2,9,227419,5128466,0,1
NLU,C85,WE,2,0,220455,5140835,0,0
NLU,C85,WE,2,0,215164,5127881,0,0
NLU,C85,WE,2,0,230872,5123318,0.07662,1
NLU,C85,WE,2,0,237307,5148690,0.2201,1
NLU,C85,WE,2,0,228935,5134707,0.03344,1
NLU,Hist,WE,2,4,222554,5139772,0,0
NLU,Hist,WE,2,4,233199,5137210,0.1285,0
NLU,Hist,WE,2,4,221011,5141669,0,0
NLU,Hist,WE,2,4,235881,5138115,0.1883,1
NLU,Hist,WE,2,5,228570,5134646,0.0253,0
NLU,Hist,WE,2,5,226759,5134281,0,0
NLU,Hist,WE,2,5,218610,5128449,0,1
NLU,Hist,WE,2,5,219331,5133051,0,1
NLU,Hist,WE,2,5,236055,5150855,0.1922,1
NLU,Hist,WE,2,5,233834,5148975,0.1427,1
NLU,Hist,WE,2,5,224383,5134565,0,1
NLU,Hist,WE,2,6,242097,5126734,0.3269,0
NLU,Hist,WE,2,6,233596,5120233,0.1373,0
NLU,Hist,WE,2,6,232083,5142232,0.1036,0
NLU,Hist,WE,2,6,227128,5140815,0,0
NLU,Hist,WE,2,6,225111,5140369,0,0
NLU,Hist,WE,2,6,225251,5134995,0,1
NLU,Hist,WE,2,6,220752,5140279,0,1
NLU,Hist,WE,2,6,215242,5133752,0,1
NLU,Hist,WE,2,6,218965,5134369,0,1
NLU,Hist,WE,2,7,226337,5134824,0,0
NLU,Hist,WE,2,7,216565,5123627,0,0
NLU,Hist,WE,2,7,226756,5135840,0,0
NLU,Hist,WE,2,7,247328,5115006,0.4435,1
NLU,Hist,WE,2,7,227631,5143263,0.004369,1
NLU,Hist,WE,2,7,250384,5120181,0.5116,1
NLU,Hist,WE,2,7,215715,5129597,0,1
NLU,Hist,WE,2,7,258767,5137943,0.6985,1
NLU,Hist,WE,2,8,235627,5148894,0.1826,0
NLU,Hist,WE,2,8,238060,5139730,0.2369,0
NLU,Hist,WE,2,8,213890,5134512,0,0
NLU,Hist,WE,2,8,216670,5133974,0,0
NLU,Hist,WE,2,8,230118,5126066,0.05981,0
NLU,Hist,WE,2,8,225398,5134477,0,1
NLU,Hist,WE,2,8,231094,5147055,0.08157,1
NLU,Hist,WE,2,8,218712,5133213,0,1
NLU,Hist,WE,2,8,216756,5138408,0,1
NLU,Hist,WE,2,8,219456,5134177,0,1
NLU,Hist,WE,2,9,222182,5126855,0,0
NLU,Hist,WE,2,9,241941,5149190,0.3234,0
NLU,Hist,WE,2,9,223255,5128358,0,0
NLU,Hist,WE,2,9,222261,5144007,0,1
NLU,Hist,WE,2,0,221523,5141097,0,0
NLU,Hist,WE,2,0,228243,5134214,0.01801,0
NLU,Hist,WE,2,0,249985,5118055,0.5027,0
NLU,Hist,WE,2,0,222033,5141095,0,0
NLU,Hist,WE,2,0,238553,5150898,0.2479,1
NLU,Hist,WE,2,0,226130,5140118,0,1
LU,C45,EW,3,4,278904,5131546,0,0
LU,C45,EW,3,4,279454,5113892,0,1
LU,C45,EW,3,4,273395,5113480,0,1
LU,C45,EW,3,4,248435,5132256,0.5318,1
LU,C45,EW,3,5,239508,5134387,0.7309,0
LU,C45,EW,3,5,268938,5123021,0.07477,0
LU,C45,EW,3,5,279749,5113768,0,0
LU,C45,EW,3,5,248261,5132714,0.5357,0
LU,C45,EW,3,5,276105,5113728,0,1
LU,C45,EW,3,5,271844,5141863,0.009987,1
LU,C45,EW,3,5,248684,5136925,0.5263,1
LU,C45,EW,3,6,273162,5119466,0,0
LU,C45,EW,3,6,273305,5128140,0,0
LU,C45,EW,3,6,267727,5138210,0.1018,1
LU,C45,EW,3,6,239376,5138348,0.7338,1
LU,C45,EW,3,6,271830,5127545,0.0103,1
LU,C45,EW,3,7,256989,5119837,0.3412,0
LU,C45,EW,3,7,279147,5113289,0,0
LU,C45,EW,3,7,273333,5138914,0,0
LU,C45,EW,3,7,270081,5127262,0.04929,0
LU,C45,EW,3,7,278801,5135623,0,0
LU,C45,EW,3,7,272711,5129541,0,1
LU,C45,EW,3,8,279162,5118933,0,0
LU,C45,EW,3,8,275248,5126727,0,0
LU,C45,EW,3,8,284185,5126551,0,0
LU,C45,EW,3,8,248507,5131573,0.5302,1
LU,C45,EW,3,8,279878,5118439,0,1
LU,C45,EW,3,9,264745,5133281,0.1682,0
LU,C45,EW,3,9,278114,5117739,0,0
LU,C45,EW,3,9,277719,5119331,0,0
LU,C45,EW,3,9,269244,5137935,0.06795,1
LU,C45,EW,3,0,263696,5137556,0.1916,0
LU,C45,EW,3,0,274292,5113327,0,0
LU,C45,EW,3,0,275375,5114195,0,1
LU,C45,EW,3,0,280015,5114388,0,1
LU,C45,EW,3,0,237032,5116164,0.7861,1
LU,C45,EW,3,0,270809,5126962,0.03306,1
LU,C85,EW,3,4,279230,5132326,0,0
LU,C85,EW,3,4,280205,5114418,0,0
LU,C85,EW,3,4,277157,5134267,0,0
LU,C85,EW,3,4,271870,5138708,0.009408,0
LU,C85,EW,3,4,264102,5131854,0.1826,1
LU,C85,EW,3,5,264782,5127112,0.1674,0
LU,C85,EW,3,5,253584,5137688,0.4171,0
LU,C85,EW,3,5,283786,5128151,0,1
LU,C85,EW,3,5,278736,5118643,0,1
LU,C85,EW,3,5,274065,5120893,0,1
LU,C85,EW,3,5,280486,5117331,0,1
LU,C85,EW,3,6,279432,5130100,0,0
LU,C85,EW,3,6,284320,5126814,0,0
LU,C85,EW,3,6,283941,5127908,0,1
LU,C85,EW,3,6,273219,5138484,0,1
LU,C85,EW,3,6,264523,5132825,0.1732,1
LU,C85,EW,3,7,272294,5130488,0,0
LU,C85,EW,3,7,278690,5135137,0,0
LU,C85,EW,3,7,260722,5118789,0.2579,0
LU,C85,EW,3,7,282590,5115706,0,1
LU,C85,EW,3,7,259887,5131453,0.2765,1
LU,C85,EW,3,7,279835,5114505,0,1
LU,C85,EW,3,8,273791,5127040,0,0
LU,C85,EW,3,8,279288,5141837,0,0
LU,C85,EW,3,8,283780,5128029,0,0
LU,C85,EW,3,8,252966,5125724,0.4308,1
LU,C85,EW,3,8,279597,5118276,0,1
LU,C85,EW,3,9,271949,5137146,0.007647,0
LU,C85,EW,3,9,273351,5138697,0,0
LU,C85,EW,3,9,269696,5126285,0.05787,0
LU,C85,EW,3,9,277698,5119382,0,0
LU,C85,EW,3,9,269903,5123169,0.05326,1
LU,C85,EW,3,9,269507,5145955,0.06209,1
LU,C85,EW,3,9,253532,5119557,0.4182,1
LU,C85,EW,3,9,279576,5141214,0,1
LU,C85,EW,3,0,279644,5114262,0,0
LU,C85,EW,3,0,272922,5131548,0,1
LU,C85,EW,3,0,274688,5114720,0,1
LU,Hist,EW,3,4,278633,5134876,0,0
LU,Hist,EW,3,4,276011,5145360,0,0
LU,Hist,EW,3,4,280113,5114137,0,0
LU,Hist,EW,3,4,278442,5131943,0,0
LU,Hist,EW,3,4,273796,5113585,0,0
LU,Hist,EW,3,4,282036,5130057,0,0
LU,Hist,EW,3,4,280550,5113854,0,1
LU,Hist,EW,3,5,279223,5113984,0,0
LU,Hist,EW,3,5,278631,5118496,0,1
LU,Hist,EW,3,5,279617,5114927,0,1
LU,Hist,EW,3,5,252563,5115356,0.4398,1
LU,Hist,EW,3,6,252912,5140275,0.432,1
LU,Hist,EW,3,6,271100,5142288,0.02657,1
LU,Hist,EW,3,7,273371,5136152,0,0
LU,Hist,EW,3,7,237293,5116331,0.7802,0
LU,Hist,EW,3,7,271915,5127919,0.008404,0
LU,Hist,EW,3,7,279390,5114181,0,1
LU,Hist,EW,3,7,279019,5118042,0,1
LU,Hist,EW,3,8,273584,5119387,0,0
LU,Hist,EW,3,8,275551,5126731,0,1
LU,Hist,EW,3,8,243074,5126966,0.6514,1
LU,Hist,EW,3,9,270225,5144715,0.04608,0
LU,Hist,EW,3,9,277100,5137694,0,0
LU,Hist,EW,3,9,271445,5137105,0.01888,0
LU,Hist,EW,3,0,279364,5114633,0,0
LU,Hist,EW,3,0,263987,5134334,0.1851,0
LU,Hist,EW,3,0,280130,5114042,0,0
LU,Hist,EW,3,0,272232,5127784,0.001338,0
LU,Hist,EW,3,0,279942,5116244,0,0
LU,Hist,EW,3,0,273861,5130379,0,1
LU,Hist,EW,3,0,279616,5114304,0,1
NLU,C45,EW,3,4,233506,5139052,0.8647,0
NLU,C45,EW,3,4,273455,5113346,0,0
NLU,C45,EW,3,4,249076,5122135,0.5176,0
NLU,C45,EW,3,4,279613,5117989,0,0
NLU,C45,EW,3,4,279765,5117662,0,1
NLU,C45,EW,3,4,279788,5114739,0,1
NLU,C45,EW,3,4,278878,5135205,0,1
NLU,C45,EW,3,4,279466,5130414,0,1
NLU,C45,EW,3,5,279607,5114270,0,0
NLU,C45,EW,3,5,273265,5125062,0,0
NLU,C45,EW,3,5,274183,5113062,0,0
NLU,C45,EW,3,5,237498,5126855,0.7757,1
NLU,C45,EW,3,6,273329,5128389,0,0
NLU,C45,EW,3,6,269875,5127113,0.05388,1
NLU,C45,EW,3,6,284685,5128702,0,1
NLU,C45,EW,3,7,275904,5146436,0,0
NLU,C45,EW,3,7,279551,5117664,0,1
NLU,C45,EW,3,7,274724,5126871,0,1
NLU,C45,EW,3,7,269644,5127523,0.05903,1
NLU,C45,EW,3,7,272656,5139118,0,1
NLU,C45,EW,3,8,278711,5141024,0,0
NLU,C45,EW,3,8,273639,5139973,0,0
NLU,C45,EW,3,8,272152,5138289,0.003121,0
NLU,C45,EW,3,8,272452,5138753,0,1
NLU,C45,EW,3,8,270315,5146098,0.04407,1
NLU,C45,EW,3,8,269866,5127336,0.05408,1
NLU,C45,EW,3,8,276589,5137177,0,1
NLU,C45,EW,3,9,272120,5137722,0.003834,0
NLU,C45,EW,3,9,268808,5130795,0.07767,0
NLU,C45,EW,3,9,270022,5127444,0.05061,0
NLU,C45,EW,3,9,273180,5139414,0,0
NLU,C45,EW,3,9,275759,5135597,0,0
NLU,C45,EW,3,9,283191,5131040,0,1
NLU,C45,EW,3,9,278467,5118658,0,1
NLU,C45,EW,3,0,280364,5117023,0,0
NLU,C45,EW,3,0,279125,5117314,0,0
NLU,C45,EW,3,0,274581,5114153,0,0
NLU,C45,EW,3,0,267523,5133561,0.1063,0
NLU,C45,EW,3,0,271701,5131138,0.01318,1
NLU,C45,EW,3,0,278123,5135419,0,1
NLU,C45,EW,3,0,274965,5114627,0,1
NLU,C85,EW,3,4,279009,5135431,0,0
NLU,C85,EW,3,4,278586,5132442,0,0
NLU,C85,EW,3,4,269521,5132246,0.06177,0
NLU,C85,EW,3,4,234792,5141928,0.836,1
NLU,C85,EW,3,4,278682,5135132,0,1
NLU,C85,EW,3,4,280417,5114203,0,1
NLU,C85,EW,3,5,250812,5120888,0.4789,0
NLU,C85,EW,3,5,237067,5130975,0.7853,0
NLU,C85,EW,3,5,283124,5122796,0,0
NLU,C85,EW,3,5,272940,5138387,0,0
NLU,C85,EW,3,5,254403,5140654,0.3988,1
NLU,C85,EW,3,5,267938,5127398,0.09706,1
NLU,C85,EW,3,5,271751,5137745,0.01206,1
NLU,C85,EW,3,6,241821,5126127,0.6793,0
NLU,C85,EW,3,6,273458,5128461,0,0
NLU,C85,EW,3,6,242396,5125052,0.6665,1
NLU,C85,EW,3,7,279851,5113752,0,0
NLU,C85,EW,3,7,280052,5122306,0,1
NLU,C85,EW,3,7,269416,5131732,0.06411,1
NLU,C85,EW,3,7,272415,5138379,0,1
NLU,C85,EW,3,7,280143,5114122,0,1
NLU,C85,EW,3,7,217621,5142438,1.219,1
NLU,C85,EW,3,7,258428,5118954,0.3091,1
NLU,C85,EW,3,8,240636,5125476,0.7057,0
NLU,C85,EW,3,8,270285,5127948,0.04474,0
NLU,C85,EW,3,8,279726,5118233,0,0
NLU,C85,EW,3,8,279225,5142011,0,0
NLU,C85,EW,3,8,285037,5127174,0,1
NLU,C85,EW,3,8,256501,5143215,0.352,1
NLU,C85,EW,3,9,271857,5137601,0.009697,0
NLU,C85,EW,3,9,279602,5118854,0,0
NLU,C85,EW,3,9,278306,5118170,0,0
NLU,C85,EW,3,9,272879,5138578,0,0
NLU,C85,EW,3,9,277912,5119645,0,0
NLU,C85,EW,3,9,277536,5137156,0,1
NLU,C85,EW,3,0,279941,5117355,0,0
NLU,C85,EW,3,0,282602,5129081,0,0
NLU,C85,EW,3,0,265612,5131148,0.1489,0
NLU,C85,EW,3,0,279688,5142144,0,0
NLU,C85,EW,3,0,256683,5138311,0.348,0
NLU,C85,EW,3,0,269622,5130921,0.05952,1
NLU,C85,EW,3,0,274325,5127515,0,1
NLU,C85,EW,3,0,272814,5120503,0,1
NLU,C85,EW,3,0,274252,5131098,0,1
NLU,Hist,EW,3,4,237823,5145356,0.7684,0
NLU,Hist,EW,3,4,278816,5142070,0,0
NLU,Hist,EW,3,4,279927,5114275,0,1
NLU,Hist,EW,3,4,258297,5139037,0.312,1
NLU,Hist,EW,3,4,272809,5130538,0,1
NLU,Hist,EW,3,4,278374,5132602,0,1
NLU,Hist,EW,3,5,279229,5114190,0,0
NLU,Hist,EW,3,5,259220,5129211,0.2914,0
NLU,Hist,EW,3,5,274219,5113309,0,0
NLU,Hist,EW,3,5,250749,5139363,0.4803,1
NLU,Hist,EW,3,5,248540,5141365,0.5295,1
NLU,Hist,EW,3,5,279836,5114255,0,1
NLU,Hist,EW,3,6,253495,5138373,0.419,0
NLU,Hist,EW,3,6,272858,5138321,0,1
NLU,Hist,EW,3,6,232631,5112336,0.8842,1
NLU,Hist,EW,3,6,271423,5131731,0.01937,1
NLU,Hist,EW,3,7,268911,5132995,0.07537,0
NLU,Hist,EW,3,7,279989,5114397,0,0
NLU,Hist,EW,3,7,274481,5140566,0,0
NLU,Hist,EW,3,7,278338,5134809,0,0
NLU,Hist,EW,3,7,256047,5144043,0.3622,1
NLU,Hist,EW,3,7,255752,5118967,0.3687,1
NLU,Hist,EW,3,7,265385,5132888,0.154,1
NLU,Hist,EW,3,7,262241,5133818,0.2241,1
NLU,Hist,EW,3,7,270079,5128119,0.04933,1
NLU,Hist,EW,3,7,276337,5145886,0,1
NLU,Hist,EW,3,8,259008,5135668,0.2961,0
NLU,Hist,EW,3,8,241018,5126141,0.6972,1
NLU,Hist,EW,3,8,249398,5138972,0.5104,1
NLU,Hist,EW,3,8,271263,5137878,0.02294,1
NLU,Hist,EW,3,8,256308,5133697,0.3563,1
NLU,Hist,EW,3,9,271576,5137871,0.01596,0
NLU,Hist,EW,3,9,276925,5137941,0,0
NLU,Hist,EW,3,9,279520,5117728,0,1
NLU,Hist,EW,3,0,279064,5117965,0,0
NLU,Hist,EW,3,0,274732,5114473,0,0
NLU,Hist,EW,3,0,278429,5116815,0,0
NLU,Hist,EW,3,0,283869,5127826,0,0
NLU,Hist,EW,3,0,266061,5139652,0.1389,0
NLU,Hist,EW,3,0,259624,5132186,0.2824,1
NLU,Hist,EW,3,0,272486,5138525,0,1
NLU,Hist,EW,3,0,280518,5115386,0,1
NLU,Hist,EW,3,0,257806,5115060,0.3229,1
LU,C45,WE,3,4,222929,5134768,0,0
LU,C45,WE,3,4,241448,5137886,0.3124,0
LU,C45,WE,3,4,233041,5143537,0.125,0
LU,C45,WE,3,4,222594,5133677,0,1
LU,C45,WE,3,5,219145,5133703,0,0
LU,C45,WE,3,5,229679,5119049,0.05003,0
LU,C45,WE,3,5,227711,5127979,0.006153,0
LU,C45,WE,3,5,239253,5147086,0.2635,1
LU,C45,WE,3,5,241653,5122929,0.317,1
LU,C45,WE,3,5,240230,5135140,0.2852,1
LU,C45,WE,3,6,220317,5140263,0,0
LU,C45,WE,3,6,239377,5128021,0.2662,0
LU,C45,WE,3,6,213548,5132486,0,0
LU,C45,WE,3,6,229646,5126102,0.04929,0
LU,C45,WE,3,6,225917,5133135,0,1
LU,C45,WE,3,6,218810,5134163,0,1
LU,C45,WE,3,6,225304,5135607,0,1
LU,C45,WE,3,6,232711,5128623,0.1176,1
LU,C45,WE,3,7,213931,5131347,0,0
LU,C45,WE,3,7,269613,5128142,0.9403,0
LU,C45,WE,3,7,235188,5118473,0.1728,0
LU,C45,WE,3,7,222700,5134145,0,0
LU,C45,WE,3,7,222686,5133230,0,0
LU,C45,WE,3,7,213990,5131201,0,1
LU,C45,WE,3,7,237136,5115950,0.2163,1
LU,C45,WE,3,7,239861,5145078,0.277,1
LU,C45,WE,3,8,243840,5135845,0.3657,0
LU,C45,WE,3,8,228248,5135194,0.01812,0
LU,C45,WE,3,8,229923,5136313,0.05547,0
LU,C45,WE,3,8,219179,5141028,0,0
LU,C45,WE,3,8,219007,5133571,0,1
LU,C45,WE,3,8,222729,5134370,0,1
LU,C45,WE,3,8,229285,5133406,0.04124,1
LU,C45,WE,3,8,219822,5131750,0,1
LU,C45,WE,3,8,227849,5127988,0.009229,1
LU,C45,WE,3,9,222921,5128418,0,0
LU,C45,WE,3,9,227622,5121079,0.004169,0
LU,C45,WE,3,9,228702,5137279,0.02825,1
LU,C45,WE,3,0,228722,5134502,0.02869,0
LU,C45,WE,3,0,215434,5129495,0,0
LU,C45,WE,3,0,213973,5132139,0,0
LU,C45,WE,3,0,215350,5129240,0,1
LU,C45,WE,3,0,214871,5129894,0,1
LU,C85,WE,3,4,232139,5147262,0.1049,0
LU,C85,WE,3,4,227974,5142716,0.01202,0
LU,C85,WE,3,4,233545,5143741,0.1362,1
LU,C85,WE,3,4,236136,5118194,0.194,1
LU,C85,WE,3,4,226577,5134748,0,1
LU,C85,WE,3,4,234118,5139055,0.149,1
LU,C85,WE,3,5,226289,5134035,0,0
LU,C85,WE,3,5,213893,5133139,0,1
LU,C85,WE,3,5,241748,5131066,0.3191,1
LU,C85,WE,3,5,236736,5116494,0.2073,1
LU,C85,WE,3,5,223914,5135869,0,1
LU,C85,WE,3,6,221664,5131698,0,0
LU,C85,WE,3,6,219866,5140669,0,1
LU,C85,WE,3,6,232887,5142445,0.1215,1
LU,C85,WE,3,6,215414,5134034,0,1
LU,C85,WE,3,6,239849,5127008,0.2767,1
LU,C85,WE,3,7,232688,5142522,0.1171,0
LU,C85,WE,3,7,244144,5115920,0.3725,0
LU,C85,WE,3,7,237531,5116555,0.2251,1
LU,C85,WE,3,7,232457,5147268,0.112,1
LU,C85,WE,3,7,245086,5149340,0.3935,1
LU,C85,WE,3,7,214266,5131508,0,1
LU,C85,WE,3,7,216942,5123449,0,1
LU,C85,WE,3,7,217552,5133296,0,1
LU,C85,WE,3,8,224701,5137401,0,0
LU,C85,WE,3,8,228435,5122213,0.02229,0
LU,C85,WE,3,8,225664,5138609,0,1
LU,C85,WE,3,8,221916,5133742,0,1
LU,C85,WE,3,9,223050,5133988,0,0
LU,C85,WE,3,9,233488,5137827,0.1349,0
LU,C85,WE,3,9,223090,5127152,0,1
LU,C85,WE,3,9,222191,5128712,0,1
LU,C85,WE,3,9,216237,5132695,0,1
LU,C85,WE,3,9,227072,5121295,0,1
LU,C85,WE,3,9,248502,5138576,0.4696,1
LU,C85,WE,3,0,234270,5112435,0.1524,0
LU,C85,WE,3,0,227704,5125214,0.005997,0
LU,C85,WE,3,0,236148,5114836,0.1942,1
LU,C85,WE,3,0,228967,5123806,0.03415,1
LU,C85,WE,3,0,233854,5146663,0.1431,1
LU,C85,WE,3,0,232388,5122962,0.1104,1
LU,C85,WE,3,0,247688,5116343,0.4515,1
LU,Hist,WE,3,4,221226,5131478,0,0
LU,Hist,WE,3,4,236404,5114275,0.1999,1
LU,Hist,WE,3,4,228995,5136332,0.03478,1
LU,Hist,WE,3,4,221684,5132617,0,1
LU,Hist,WE,3,4,240790,5134685,0.2977,1
LU,Hist,WE,3,5,216675,5132553,0,0
LU,Hist,WE,3,5,233973,5112020,0.1458,0
LU,Hist,WE,3,5,220262,5132491,0,0
LU,Hist,WE,3,5,239308,5148199,0.2647,0
LU,Hist,WE,3,5,237438,5116712,0.223,1
LU,Hist,WE,3,5,242577,5149128,0.3376,1
LU,Hist,WE,3,5,217793,5128345,0,1
LU,Hist,WE,3,6,240105,5145013,0.2825,0
LU,Hist,WE,3,6,220525,5141312,0,0
LU,Hist,WE,3,6,221235,5134145,0,0
LU,Hist,WE,3,6,231777,5127002,0.0968,0
LU,Hist,WE,3,6,227915,5125365,0.0107,0
LU,Hist,WE,3,6,213866,5133511,0,1
LU,Hist,WE,3,7,237520,5115411,0.2248,0
LU,Hist,WE,3,7,247463,5148651,0.4465,0
LU,Hist,WE,3,7,243550,5146688,0.3593,0
LU,Hist,WE,3,7,247596,5138305,0.4495,1
LU,Hist,WE,3,7,238714,5128946,0.2514,1
LU,Hist,WE,3,7,236206,5118463,0.1955,1
LU,Hist,WE,3,7,221686,5133711,0,1
LU,Hist,WE,3,8,222740,5134332,0,0
LU,Hist,WE,3,8,239773,5121179,0.2751,0
LU,Hist,WE,3,8,230344,5126694,0.06485,0
LU,Hist,WE,3,8,235133,5143486,0.1716,0
LU,Hist,WE,3,8,228874,5134617,0.03208,1
LU,Hist,WE,3,8,239787,5131847,0.2754,1
LU,Hist,WE,3,8,225395,5134574,0,1
LU,Hist,WE,3,8,233451,5139574,0.1341,1
LU,Hist,WE,3,8,216603,5139323,0,1
LU,Hist,WE,3,9,222853,5128455,0,0
LU,Hist,WE,3,9,226783,5136429,0,0
LU,Hist,WE,3,9,227656,5140602,0.004927,1
LU,Hist,WE,3,9,251675,5121235,0.5404,1
LU,Hist,WE,3,9,240653,5109504,0.2947,1
LU,Hist,WE,3,9,246862,5145965,0.4331,1
LU,Hist,WE,3,0,234186,5142768,0.1505,0
LU,Hist,WE,3,0,219858,5141688,0,0
LU,Hist,WE,3,0,232331,5137826,0.1091,0
LU,Hist,WE,3,0,215759,5129166,0,0
LU,Hist,WE,3,0,215642,5131958,0,1
NLU,C45,WE,3,4,222593,5134081,0,0
NLU,C45,WE,3,4,222894,5139571,0,0
NLU,C45,WE,3,4,234073,5128926,0.148,0
NLU,C45,WE,3,4,229129,5136404,0.03776,1
NLU,C45,WE,3,4,243930,5149208,0.3677,1
NLU,C45,WE,3,4,233262,5145975,0.1299,1
NLU,C45,WE,3,4,223706,5139681,0,1
NLU,C45,WE,3,5,228843,5124545,0.03139,0
NLU,C45,WE,3,5,231237,5127767,0.08476,0
NLU,C45,WE,3,5,216070,5132428,0,0
NLU,C45,WE,3,5,224554,5137124,0,0
NLU,C45,WE,3,5,226402,5140822,0,1
NLU,C45,WE,3,5,221172,5137349,0,1
NLU,C45,WE,3,6,223609,5139631,0,0
NLU,C45,WE,3,6,221050,5139712,0,0
NLU,C45,WE,3,6,217648,5123298,0,0
NLU,C45,WE,3,6,215579,5136502,0,0
NLU,C45,WE,3,6,220637,5135291,0,1
NLU,C45,WE,3,6,239629,5148428,0.2718,1
NLU,C45,WE,3,6,225869,5132985,0,1
NLU,C45,WE,3,6,217795,5123535,0,1
NLU,C45,WE,3,7,237440,5117423,0.223,0
NLU,C45,WE,3,7,237289,5115713,0.2197,0
NLU,C45,WE,3,7,249347,5143376,0.4885,0
NLU,C45,WE,3,7,222826,5141174,0,1
NLU,C45,WE,3,7,279635,5144309,1.164,1
NLU,C45,WE,3,7,215275,5129924,0,1
NLU,C45,WE,3,7,236549,5137255,0.2032,1
NLU,C45,WE,3,7,242919,5134212,0.3452,1
NLU,C45,WE,3,8,227715,5121734,0.006242,0
NLU,C45,WE,3,8,232285,5137525,0.1081,0
NLU,C45,WE,3,8,216129,5134431,0,0
NLU,C45,WE,3,8,233743,5144687,0.1406,0
NLU,C45,WE,3,8,239686,5138579,0.2731,1
NLU,C45,WE,3,8,245038,5139828,0.3924,1
NLU,C45,WE,3,8,240144,5124839,0.2833,1
NLU,C45,WE,3,8,241376,5126888,0.3108,1
NLU,C45,WE,3,8,239264,5142429,0.2637,1
NLU,C45,WE,3,9,217126,5134428,0,0
NLU,C45,WE,3,9,228886,5147254,0.03235,0
NLU,C45,WE,3,9,225698,5129151,0,0
NLU,C45,WE,3,9,252105,5137008,0.55,1
NLU,C45,WE,3,9,222818,5137906,0,1
NLU,C45,WE,3,9,223516,5124631,0,1
NLU,C45,WE,3,9,214993,5133596,0,1
NLU,C45,WE,3,0,241965,5144113,0.3239,0
NLU,C45,WE,3,0,233608,5115198,0.1376,0
NLU,C45,WE,3,0,215254,5128876,0,0
NLU,C45,WE,3,0,227297,5134903,0,0
NLU,C45,WE,3,0,236702,5144914,0.2066,0
NLU,C45,WE,3,0,217697,5138195,0,1
NLU,C45,WE,3,0,217552,5122017,0,1
NLU,C85,WE,3,4,222989,5134929,0,0
NLU,C85,WE,3,4,245713,5149339,0.4075,0
NLU,C85,WE,3,4,234290,5114163,0.1528,0
NLU,C85,WE,3,4,228863,5136695,0.03183,0
NLU,C85,WE,3,4,217471,5132945,0,0
NLU,C85,WE,3,4,245689,5143914,0.4069,1
NLU,C85,WE,3,4,225870,5135491,0,1
NLU,C85,WE,3,4,230051,5144128,0.05832,1
NLU,C85,WE,3,4,221018,5140769,0,1
NLU,C85,WE,3,5,232486,5145859,0.1126,0
NLU,C85,WE,3,5,216059,5132088,0,0
NLU,C85,WE,3,5,239587,5119118,0.2709,0
NLU,C85,WE,3,5,221520,5139806,0,0
NLU,C85,WE,3,5,218117,5132855,0,0
NLU,C85,WE,3,5,232223,5118803,0.1067,0
NLU,C85,WE,3,5,217239,5138079,0,0
NLU,C85,WE,3,5,248004,5142509,0.4585,1
NLU,C85,WE,3,5,229004,5140499,0.03498,1
NLU,C85,WE,3,6,217415,5135285,0,0
NLU,C85,WE,3,6,233529,5118864,0.1359,0
NLU,C85,WE,3,6,221046,5130847,0,0
NLU,C85,WE,3,6,242947,5148663,0.3458,0
NLU,C85,WE,3,6,229791,5143836,0.05252,1
NLU,C85,WE,3,6,215532,5133732,0,1
NLU,C85,WE,3,6,215992,5135097,0,1
NLU,C85,WE,3,6,220443,5137059,0,1
NLU,C85,WE,3,6,226729,5134462,0,1
NLU,C85,WE,3,7,213865,5134355,0,0
NLU,C85,WE,3,7,236520,5116827,0.2025,0
